Key	Value
法术轰击	การโจมตีด้วยเวทมนต์
[NAME]想了想，还是放弃招惹它为妙。	[NAME] คิดทบทวนและตัดสินใจว่าจะเป็นการดีที่สุดที่จะเลิกยั่วยุ
[NAME]使了个法术，对凶凤发起挑衅，成功吸引了凶凤的注意。	[NAME] ร่ายมนต์ที่ยั่วยุนกฟีนิกซ์ดึงดูดความสนใจของมัน
见凶凤被吸引，[NAME]驾起剑光，时不时的挑动凶凤的怒火，向门派方向飞遁而去。	เมื่อเห็นว่าความสนใจของฟีนิกซ์ได้รับการดึงดูด [NAME] จึงใช้ดาบสะท้อนแสงเป็นครั้งคราวเพื่อรักษาความสนใจของฟีนิกซ์ขณะที่พวกเขาบินไปยังสำนัก
见凶凤被吸引，[NAME]试图向门派逃遁。然而[NAME]御剑速度有限，竟然被凶凤半路追上，一番缠斗下，[NAME]身负重伤。	เมื่อเห็นว่าความสนใจของฟีนิกซ์ถูกดึงดูด [NAME] จึงพยายามหนีไปยังสำนัก น่าเสียดายที่มีการ จำกัด ความเร็วของสิ่งประดิษฐ์ของ [NAME] ดังนั้นฟีนิกซ์จึงสามารถตามจับได้ครึ่งทางและเริ่มการโจมตีกลางอากาศทำให้ [NAME] ได้รับบาดเจ็บอย่างรุนแรง
[NAME]施展法术，将此地混乱的阴阳之息牵引到自身之上。	[NAME] ร่ายมนต์โดยดึง Qi ของหยินหยางที่วุ่นวายในสถานที่แห่งนี้เข้าสู่ร่างกายของพวกเขา
受到气息牵引，这团阴阳之息迅速凝聚，其中一股晦涩的气息渐渐显化出来。[NAME]赶忙驾驭法宝，向门派方向飞遁而去。	เมื่อดึง Qi เข้ามามันก็ควบแน่นอย่างรวดเร็วและ Qi ที่คลุมเครือและสับสนก็เริ่มรวมตัวกัน [NAME] รีบเข้าไปใน Artifact และบินออกไปที่ Sect
受到气息牵引，这团阴阳之息迅速凝聚，其中一股晦涩的气息渐渐显化出来。[NAME]赶忙驾驭法宝，向门派方向飞遁而去。可惜[NAME]御剑速度有限，在赶回门派的途中，这团阴阳之息就完全凝聚，显化出烛龙之形。[NAME]全力逃窜，然而以个人之力，完全无法对抗阴阳之道显化的烛龙之体，最终身受重伤。	เมื่อดึง Qi เข้ามามันก็ควบแน่นอย่างรวดเร็วและ Qi ที่คลุมเครือและสับสนก็เริ่มรวมตัวกัน [NAME] รีบเข้าไปใน Artifact และบินออกไปที่ Sect น่าเสียดายที่ความเร็วของสิ่งประดิษฐ์ของ [NAME] มีขีดจำกัด และระหว่างทางกลับไปที่สำนักหยินหยางฉีนี้ควบแน่นและกลายร่างเป็นมังกรคบเพลิง [NAME] ตะเกียกตะกายเพื่อหนี แต่ไม่สามารถต้านทานมังกรคบเพลิงที่รวมตัวกันโดยกฎหยินและหยางได้และได้รับบาดเจ็บอย่างมาก
[NAME]想了想，还是决定离开。	[NAME] คิดทบทวนแล้วจึงตัดสินใจออกไป
[NAME]一番打听之下，原来是一位古修刚刚从此地复苏。不过这名古修已然离开了。[NAME]将这名古修的信息记下，便离开了此地。	[NAME] เริ่มการสอบถามและพบว่ามีผู้เพาะปลูกโบราณที่นี่เพิ่งฟื้นขึ้นมา น่าเสียดายที่ผู้เพาะปลูกโบราณคนนี้ได้จากไปแล้ว [NAME] ลบข้อมูลของผู้เพาะปลูกโบราณและถูกบังคับให้ออกเดินทาง
