Key	Value
将一名信仰程度达到100%的核心信徒永久转化为护法。\n消耗信仰：{2}{0:N0}/{1:N0}{3}	เปลี่ยนผู้ติดตามหลักอย่างถาวรด้วยความเชื่อ 100% ให้เป็นผู้พิทักษ์\nต้นทุนความเชื่อ: {2}{0:N0}/{1:N0}{3}
选择护法类型	เลือกประเภทการป้องกัน
选择信仰程度达到100%的核心信徒	เลือกผู้ติดตามหลักที่มีความเชื่อ 100%
{0}\n{1}\n入住天数：{3}\n信仰程度：{4}{2:N0}%{5}\n{6}	{0}\n{1}\nระยะเวลาที่อยู่อาศัย: {3}\nขอบเขตของความเชื่อ: {4}{2:N0}% {5}\n{6}
已转化	แปลงร่าง
选择护法	เลือกยาม
已供奉	บูชาแล้ว
未供奉	ไม่ได้บูชา
神民数量\n神民数量会根据门派影响力增长，实现心愿也可能增加神民。\n当前数量大于最大数量会导致怨气累加。	จำนวนผู้อยู่อาศัยของพระเจ้า\nจำนวนผู้อยู่อาศัยของพระเจ้าจะเพิ่มขึ้นตามอิทธิพลของสำนัก การตระหนักถึงความปรารถนาของพวกเขาอาจเพิ่มจำนวนประชากรได้เช่นกัน\nหากประชากรมีผู้อยู่อาศัยเกินจำนวนสูงสุดความเกลียดชังจะเริ่มสะสม
可控神民数量\n与心境层次有关。神民数量超出可控数量会导致怨气累加。	ประชากรที่ควบคุมได้\nเกี่ยวข้องกับสถานะจิต หากจำนวนประชากรเกินจำนวนที่ควบคุมได้ความเกลียดชังจะเริ่มสะสม
需要神民\n每种神国建筑都需要一定数量的神民，神民数量不能满足需求数量会导致怨气累加。	ผู้อยู่อาศัยของพระเจ้าที่จำเป็น\nสิ่งก่อสร้างศักดิ์สิทธิ์ทุกประเภทต้องการผู้อยู่อาศัยจากพระเจ้าจำนวนหนึ่ง หากมีผู้อยู่อาศัยของพระเจ้าน้อยลงความเกลียดชังจะเริ่มสะสม
核心信徒数量\n核心信徒会提供可观的信仰收益，当核心信徒的信仰程度达到100%时可以将其转化为护法。\n核心信徒一旦加入不可移除。\n最大数量不足会导致怨气累加。	จำนวนผู้ติดตามหลัก\nผู้ติดตามหลักสามารถให้ความเชื่อได้จำนวนมาก เมื่อผู้ติดตามหลักมีความเชื่อ 100% พวกเขาสามารถเปลี่ยนเป็นผู้พิทักษ์ได้\nเมื่อเพิ่มแล้วจะไม่สามารถลบผู้ติดตามหลักได้\nหากจำนวนผู้ติดตามไม่เพียงพอความเกลียดชังจะเริ่มสะสม
信仰\n信仰可以通过前往天下主动获取，或者建立神庙来自动获取，核心信徒也会提供可观的信仰收益。	ความเชื่อ\nความเชื่อสามารถรับได้จากการเข้ามาในโลกและการสร้างพระวิหาร ผู้ติดตามหลักจะให้ความเชื่อจำนวนมาก
怨气\n 神民怨气，怨气达到100%会引发信仰天劫。	ความเกลียดชัง\nความเกลียดชังจากผู้อยู่อาศัยของพระเจ้า มันจะทำให้เกิดความทุกข์ทรมานจากความเชื่อหากความเกลียดชังถึง 100%
{0}\n{1}\n入住天数：{3}\n信仰程度：{2:N0}%\n完成愿望：{5}/5\n提供信仰：{4:N2}/秒	{0}\n{1}\nระยะเวลาที่อยู่อาศัย: {3}\nขอบเขตของความเชื่อ: {2:N0}%\nความปรารถนาที่สำเร็จ: {5}/5\nความเชื่อ: {4:N2}/วินาที
聆听	ฟัง
消耗所有灵气去聆听信徒的愿望，可以选择满足或者拒绝他们(点击愿望)。\n持续时间：{0:F0}秒\n{3}灵气：{1:F0}/{2:F0}{4}	เสียค่าใช้จ่าย พลังชี่ทั้งหมดเพื่อรับฟังความปรารถนาของผู้ติดตาม สามารถเลือกที่จะตระหนักหรือปฏิเสธได้ (คลิกความปรารถนา)\nระยะเวลา: {0:F0} วินาที\n{3} พลังชี่: {1:F0}/{2:F0}{4}
{0} {1:F0}岁 {2}	{0}{1:F0} ใช่ {2}
核心信徒	ผู้ติดตามหลัก
{3}消耗信仰：{0}/{5:F0}{4}\n神民：+{1}\n神性：+{2:F2}%\n{6}信仰程度：+{7:P2}	{3} ค่าความเชื่อ: {0}/{5:F0}{4}\nผู้อยู่อาศัยที่นับถือศาสนาคริสต์: + {1} \nDivinity: + {2:F2}%\n{6} ขอบเขตของความเชื่อ: + {7:P2 }
{3}消耗信仰：{0}/{5:F0}{4}\n神民：+{1}\n神性：+{2:F2}%	{3} ต้นทุนความเชื่อ: {0}/{5:F0}{4}\nผู้อยู่อาศัยที่นับถือศาสนาคริสต์: + {1} \nDivinity: + {2:F2}%
拒绝要求	ปฏิเสธความต้องการ
分类:{0}	หมวดหมู่: {0}
\n提高道行: {0}	\nความสำเร็จ: + {0}
{0}\n[color=#9e6404]不能共存：[/color]	{0}\n[color=#9e6404]ไม่สามารถอยู่ร่วมกัน:[/color]
\n[align=center][color=#9e6404]----功法进阶----[/color][/align]	\n[align=center][color=#9e6404]กฎขั้นสูง[/color][/align]
